Date,Ross_gyre,Weddell_gyre,ACC_transport,AABW_export,AABW_overturning,AABW_volume,AABW_temperature,AABW_salinity,HSSW_Ross_volume,HSSW_Ross_temperature,HSSW_Ross_salinity,HSSW_Weddell_volume,HSSW_Weddell_temperature,HSSW_Weddell_salinity
1969-06-01,38.021513320802626,73.98038237880407,115.80408801095277,12.549349616094297,43.59348093747684,77660591.28174628,0.09301652014255524,34.684139251708984,0.0,,,0.0,,
1969-07-01,41.330243378543926,83.36308984850095,118.11720113217773,12.012090747666825,58.62804770319558,77688011.82052897,0.0937826856970787,34.6842155456543,0.0,,,0.0,,
1969-08-01,44.9174688188594,80.23263999778995,119.47187756482063,12.620152127098711,17.503758718209685,77703755.55738154,0.09328223019838333,34.684200286865234,0.0,,,0.0,,
1969-09-01,38.41284038101769,71.00493919561632,123.50644471619026,8.576063824045434,14.804382986695941,77643739.80858879,0.09138282388448715,34.684043884277344,0.0,,,0.0,,
1969-10-01,37.53733254399191,59.70560317752251,123.54152083442912,11.996730242505025,18.12967369551878,77623142.3854971,0.0936087816953659,34.684181213378906,0.0,,,0.0,,
1969-11-01,36.547074371959255,52.547370472446424,123.08182672255563,15.385197464672844,21.18048525593642,77625677.27731448,0.09455717355012894,34.6841926574707,0.0,,,0.0,,
1969-12-01,33.11175704867266,51.482044576992,119.9819665800431,13.470441456177937,42.27636941025419,77623682.07083641,0.09442990273237228,34.68412780761719,0.0,,,0.0,,
1970-01-01,25.157469043297514,50.031641677613926,125.27568812331243,8.978533015989138,42.699361378452416,77639398.04146425,0.09393757581710815,34.68406295776367,0.0,,,0.0,,
1970-02-01,28.671762347743496,50.606746097184775,121.92200274214663,7.895380441534664,17.42358551323361,77636791.91667236,0.09362147748470306,34.683990478515625,0.0,,,0.0,,
1970-03-01,36.75027128317262,58.26091039719255,124.59312771792281,12.102831450110495,21.41230722043341,77629136.67532027,0.09372885525226593,34.68394470214844,0.0,,,0.0,,
1970-04-01,37.42316779017353,66.99899110096362,121.51241034433892,10.735940645264394,15.81537855989673,77579699.5277396,0.09366554021835327,34.683929443359375,0.0,,,0.0,,
1970-05-01,39.05671615742406,72.84645917094703,117.92827312209835,16.444513892032255,31.70480915989625,77581709.91107896,0.09388843178749084,34.68393325805664,0.0,,,0.0,,
1970-06-01,46.4979960240273,76.30843173567438,110.69920757610838,17.018120684060545,37.3809246300979,77583817.75548688,0.09446926414966583,34.68395233154297,0.0,,,0.0,,
1970-07-01,40.803346663595825,71.54043300844168,118.23463689983447,16.19492578983992,33.16753230386383,77553210.64172186,0.0942879468202591,34.683956146240234,0.0,,,0.0,,
1970-08-01,43.9419257667906,54.80647455488709,130.6538329584094,14.368327744943103,33.38795336047877,77560712.2842397,0.09391463547945023,34.683956146240234,0.0,,,0.0,,
1970-09-01,38.10503396817173,51.35420366111971,122.87036316642963,18.08851448167513,22.95441411384727,77605920.65705688,0.08999428153038025,34.68359375,0.0,,,0.0,,
1970-10-01,29.715864222155346,52.53724979548257,121.22921605394063,11.963981824631308,21.584537991322932,77562785.52897935,0.09125611931085587,34.68366622924805,0.0,,,0.0,,
1970-11-01,28.59256900572683,61.63954963971661,118.506971585867,8.669341929667905,14.97368619174193,77586913.58766,0.09446150064468384,34.68387222290039,0.0,,,0.0,,
1970-12-01,26.341432550928815,63.37532000075467,109.38877431461103,12.197665182779907,18.393294813794576,77572914.80985598,0.09519738703966141,34.68389892578125,0.0,,,0.0,,
1971-01-01,28.738352027257115,49.15021559644775,121.59459849609055,11.650426986857719,15.854401811391295,77585814.20648476,0.09519599378108978,34.683860778808594,0.0,,,0.0,,
1971-02-01,35.211827391020506,49.32323637777358,124.41210352468475,9.409480628934132,16.706718052728128,77589487.11858408,0.09500725567340851,34.683799743652344,0.0,,,0.0,,
1971-03-01,31.367448401324392,41.73649479290634,131.8730311284507,10.555281765951083,20.81030203907113,77570523.30928619,0.09483706206083298,34.6837272644043,0.0,,,0.0,,
1971-04-01,42.44122627963838,44.63968369338988,131.7238218072093,12.471196690713523,24.184729083216087,77550499.5964338,0.09470708668231964,34.68369674682617,0.0,,,0.0,,
1971-05-01,46.069541285896435,63.729780621421966,118.39515518556827,10.828518128279534,16.832460492287957,77544496.3412027,0.09486131370067596,34.6837043762207,0.0,,,0.0,,
1971-06-01,42.64040936343425,73.82359925216355,120.5576876952854,10.828642100039005,24.636820406338778,77527708.90818697,0.09273461997509003,34.68351364135742,0.0,,,0.0,,
1971-07-01,40.42364583556387,78.06181075291293,116.38225572041983,11.844003995567029,21.674710939993577,77555531.39876239,0.08733883500099182,34.683067321777344,0.0,,,0.0,,
1971-08-01,40.793147045643494,72.90049148354757,118.47880210493568,16.326932499353383,16.819962645093735,77569886.19707447,0.08350253850221634,34.682796478271484,0.0,,,0.0,,
1971-09-01,41.8477245515406,68.47360510510978,127.80169749049418,13.924774587221,13.924774587221,77568689.56759495,0.08083613216876984,34.6826057434082,0.0,,,0.0,,
1971-10-01,34.01071409749726,65.78876070851817,121.88766217332312,12.045673409238589,35.89279956957892,77546020.48001279,0.08113206177949905,34.68259811401367,0.0,,,0.0,,
1971-11-01,35.50102831040284,56.58567940083776,124.43493218776604,17.709666276916078,20.93693992558766,77527573.76047897,0.08640098571777344,34.68296813964844,0.0,,,0.0,,
1971-12-01,32.44956333055455,60.445196034778085,117.51931395565181,15.030426959339941,21.2455339387132,77483782.82708433,0.09285028278827667,34.68345260620117,0.0,,,0.0,,
1972-01-01,31.514089703470944,51.481661104450744,124.58899870500478,8.76635379477828,15.53479526674898,77480863.81739005,0.09406445175409317,34.68351364135742,0.0,,,0.0,,
1972-02-01,32.70863924446857,52.08535342643906,119.73015472514564,15.161232784848627,16.34934395572128,77508941.5237169,0.09452105313539505,34.68351745605469,0.0,,,0.0,,
1972-03-01,31.02827692942439,56.80920045462529,118.37561779153356,12.319080640085383,14.826347979500436,77501509.90916914,0.09474799782037735,34.68351364135742,0.0,,,0.0,,
1972-04-01,31.38889579986505,65.558639427568,115.70277598129542,11.91863059498364,32.431979045105386,77490204.92587255,0.09511715173721313,34.68354797363281,0.0,,,0.0,,
1972-05-01,40.22272258684476,75.46734133407496,107.48418205232602,9.345841988030994,20.012473055959926,77472731.89710677,0.09544328600168228,34.683570861816406,0.0,,,0.0,,
1972-06-01,30.220128362990977,80.3953323718557,104.36634564717076,12.269030481578907,27.02723646837404,77460834.09709512,0.09567299485206604,34.68357849121094,0.0,,,0.0,,
1972-07-01,39.79154981480655,75.18116193277633,118.54249514356019,10.542773683478572,54.20906022995831,77465023.15113238,0.09622406959533691,34.68364334106445,0.0,,,0.0,,
1972-08-01,37.07605400449218,73.31907328101008,112.91434528302462,12.593315280663937,50.24970773774517,77488977.60388552,0.09669797867536545,34.68370056152344,0.0,,,0.0,,
1972-09-01,33.74765258490193,72.07558818439402,127.06647975508571,15.459131383440733,43.917364537631194,77491948.12687632,0.09708958864212036,34.68370056152344,0.0,,,0.0,,
1972-10-01,36.627783039418695,68.74749518638649,121.87297524833689,10.83129251367173,13.061678023931671,77456991.92574897,0.0972462072968483,34.68368911743164,0.0,,,0.0,,
1972-11-01,29.487643893797188,62.34658710667528,116.38675809676853,12.841318620743534,15.30355407122007,77484177.35370053,0.09742535650730133,34.68367004394531,0.0,,,0.0,,
1972-12-01,25.634292628935473,54.388606994348734,116.65778088045576,12.780169419836112,19.900958548446987,77465209.16141412,0.09729131311178207,34.68362045288086,0.0,,,0.0,,
1973-01-01,23.69669852595915,51.257145061770004,112.4354647410351,12.327150270468401,19.448482692474364,77446399.1191979,0.09686005860567093,34.683555603027344,0.0,,,0.0,,
1973-02-01,25.807143449359103,55.65712088120724,116.454805492183,9.645394373753009,27.645577518353555,77451308.04059789,0.09649573266506195,34.68349838256836,0.0,,,0.0,,
1973-03-01,28.855583455221026,52.03221289632298,129.54672524343073,11.412275665929993,27.407452869185054,77461001.80188845,0.09640191495418549,34.68344497680664,0.0,,,0.0,,
1973-04-01,32.7878156228047,61.55944521378483,128.02763186766418,9.507414451098308,18.085594050722428,77453512.25344126,0.0964929535984993,34.68342208862305,0.0,,,0.0,,
1973-05-01,26.483333029826312,78.13227847781901,115.7627082670399,10.7933217971763,55.33161513821329,77414524.58510175,0.09633786976337433,34.683414459228516,0.0,,,0.0,,
1973-06-01,34.56936941707315,67.77646477057198,116.11171950710137,10.936703192741508,37.69341388744287,77451906.0825756,0.09658563882112503,34.68342971801758,0.0,,,0.0,,
1973-07-01,35.70113413698147,65.41746226687177,127.6419836683502,16.736899698714254,45.4943966419306,77462605.38862377,0.09716372191905975,34.6834831237793,0.0,,,0.0,,
1973-08-01,35.307043941117854,57.721059924246475,125.15795437301658,16.16313142197238,33.72013536177834,77472553.73667957,0.09770964831113815,34.683536529541016,0.0,,,0.0,,
1973-09-01,31.38786715192221,61.19045039750271,123.59702498249283,14.871274269853089,28.043070996698535,77479247.50404473,0.09799881279468536,34.68356704711914,0.0,,,0.0,,
1973-10-01,29.252227381019384,57.376737115912306,125.97397811358452,8.760044066457732,16.74598549778793,77470365.23049507,0.09779028594493866,34.683536529541016,0.0,,,0.0,,
1973-11-01,25.913849294361697,50.181673143676086,127.64570152888567,9.836647302344954,13.463380650421874,77475002.88149835,0.09803611040115356,34.68352508544922,0.0,,,0.0,,
1973-12-01,24.505682131803677,52.48287358920428,125.6660814476619,13.746040611698168,17.87631289568006,77455153.68689464,0.09800183773040771,34.6834831237793,0.0,,,0.0,,
1974-01-01,27.116572244065434,43.2425292439851,127.42504831479361,12.534375625458388,23.458222031939638,77476210.18678047,0.09810295701026917,34.68343734741211,0.0,,,0.0,,
1974-02-01,29.979554037984087,45.145884855397355,133.1213660007529,12.858086854289903,34.85247361603553,77486459.68787535,0.09791916608810425,34.68344497680664,0.0,,,0.0,,
1974-03-01,31.559538738270433,43.269176052796006,140.61491074934176,11.66706699281943,48.91586095232331,77469069.00561382,0.0976678878068924,34.68339538574219,0.0,,,0.0,,
1974-04-01,38.936151954342485,49.89018801574126,139.3345687793343,11.369841316074888,36.137743167785715,77456461.75953084,0.09748156368732452,34.68337631225586,0.0,,,0.0,,
1974-05-01,33.58706749828768,61.7076601008535,133.24605570418683,16.831434820350108,32.23379690704193,77429288.35954593,0.09741929173469543,34.683372497558594,0.0,,,0.0,,
1974-06-01,30.97234003910838,70.76960384054968,121.94566673520028,16.95847340168381,16.95847340168381,77410569.3647806,0.0975838303565979,34.68336486816406,0.0,,,0.0,,
1974-07-01,32.38857274525833,65.74173899153843,120.15237249251885,15.569884960770278,18.475575957334872,77401949.8446792,0.09780409187078476,34.68339920043945,0.0,,,0.0,,
1974-08-01,41.8143901106735,59.27651641884616,123.34265975362636,12.591345378074429,75.02791994180339,77434046.84337087,0.09760963171720505,34.68339157104492,0.0,,,0.0,,
1974-09-01,37.58641812076439,54.697679827975485,129.03302327411183,11.30852158835277,81.96284278425993,77458061.63024534,0.09433815628290176,34.68312072753906,0.0,,,0.0,,
1974-10-01,28.304099641478583,48.8167892994678,132.77499397746348,13.825470506113792,31.86266208988121,77462289.31463312,0.09295786917209625,34.68299865722656,0.0,,,0.0,,
1974-11-01,23.72862930198255,57.446150218934,120.56562939611544,10.268340044629117,41.78072749487169,77450913.31110147,0.09497177600860596,34.68315887451172,0.0,,,0.0,,
1974-12-01,25.73445858341259,54.11294620289737,115.81516895931411,15.884367921343774,63.944796911440974,77446660.82108033,0.09728638827800751,34.68334197998047,0.0,,,0.0,,
1975-01-01,26.827586640221508,56.04072066786364,116.47841242172854,16.76357360467424,26.960618372294007,77448805.03160058,0.09758183360099792,34.68336486816406,0.0,,,0.0,,
1975-02-01,29.267547465972573,51.24522994425644,118.77679468262413,12.19250655745643,21.83692844318134,77449915.28961705,0.09759433567523956,34.68342590332031,0.0,,,0.0,,
1975-03-01,33.96770661399137,53.628315708739876,120.75967942261238,9.019000885181724,56.04045312422957,77450318.26412049,0.0973876565694809,34.68341064453125,0.0,,,0.0,,
1975-04-01,36.7493357567599,48.475865927848666,122.86724539243161,14.159193876563455,53.742717431964564,77441076.50081466,0.09729808568954468,34.68339157104492,0.0,,,0.0,,
1975-05-01,31.68463368063195,61.035376468704165,114.14147361784688,14.019044012698593,94.6368307084031,77437354.1198647,0.0966622531414032,34.6833381652832,0.0,,,0.0,,
